route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id,wheelchair_accessible
riga_bus_15,30949,1561,"Jugla",0,217385,riga_bus_15_a-b,
riga_bus_15,30949,1562,"Jugla",0,217387,riga_bus_15_a-b,
riga_bus_15,30949,1563,"Jugla",0,217390,riga_bus_15_a-b,
riga_bus_15,30949,1564,"Jugla",0,217392,riga_bus_15_a-b,
riga_bus_15,30949,1565,"Jugla",0,217389,riga_bus_15_a-b,
riga_bus_15,30949,1566,"Jugla",0,217386,riga_bus_15_a-b,
riga_bus_15,30949,1567,"Jugla",0,217393,riga_bus_15_a-b,
riga_bus_15,30949,1568,"Jugla",0,217394,riga_bus_15_a-b,
riga_bus_15,30949,1569,"Jugla",0,217385,riga_bus_15_a-b,
riga_bus_15,30949,1570,"Jugla",0,217390,riga_bus_15_a-b,
riga_bus_15,30949,1571,"Jugla",0,217392,riga_bus_15_a-b,
riga_bus_15,30949,1572,"Jugla",0,217386,riga_bus_15_a-b,
riga_bus_15,31224,1573,"Dārziņi",1,218949,riga_bus_15_b-a,
riga_bus_15,31224,1574,"Dārziņi",1,218950,riga_bus_15_b-a,
riga_bus_15,31224,1575,"Dārziņi",1,218947,riga_bus_15_b-a,
riga_bus_15,31224,1576,"Dārziņi",1,218948,riga_bus_15_b-a,
riga_bus_15,31224,1577,"Dārziņi",1,218949,riga_bus_15_b-a,
riga_bus_15,31224,1578,"Dārziņi",1,218950,riga_bus_15_b-a,
riga_bus_15,31224,1579,"Dārziņi",1,218947,riga_bus_15_b-a,
riga_bus_15,31224,1580,"Dārziņi",1,218948,riga_bus_15_b-a,
riga_bus_15,31224,1581,"Dārziņi",1,218949,riga_bus_15_b-a,
riga_bus_15,31224,1582,"Dārziņi",1,218950,riga_bus_15_b-a,
riga_bus_15,31224,1583,"Dārziņi",1,218947,riga_bus_15_b-a,
riga_bus_15,31224,1584,"Dārziņi",1,218948,riga_bus_15_b-a,
riga_bus_15,31224,1585,"Dārziņi",1,218949,riga_bus_15_b-a,
riga_bus_15,31224,1586,"Dārziņi",1,218950,riga_bus_15_b-a,
riga_bus_15,31224,1587,"Dārziņi",1,218947,riga_bus_15_b-a,
riga_bus_15,31224,1588,"Dārziņi",1,218948,riga_bus_15_b-a,
riga_bus_15,31224,1589,"Dārziņi",1,218949,riga_bus_15_b-a,
riga_bus_15,31224,1590,"Dārziņi",1,218950,riga_bus_15_b-a,
riga_bus_15,31224,1591,"Dārziņi",1,218947,riga_bus_15_b-a,
riga_bus_15,31224,1592,"Dārziņi",1,218948,riga_bus_15_b-a,
riga_bus_15,31224,1593,"Dārziņi",1,218949,riga_bus_15_b-a,
riga_bus_15,31224,1594,"Dārziņi",1,218950,riga_bus_15_b-a,
riga_bus_15,31224,1595,"Dārziņi",1,218947,riga_bus_15_b-a,
riga_bus_15,31224,1596,"Dārziņi",1,218948,riga_bus_15_b-a,
riga_bus_15,31224,1597,"Dārziņi",1,218949,riga_bus_15_b-a,
riga_bus_15,31224,1598,"Dārziņi",1,218950,riga_bus_15_b-a,
riga_bus_15,31224,1599,"Dārziņi",1,218947,riga_bus_15_b-a,
riga_bus_15,30949,1600,"Dārziņi",1,217385,riga_bus_15_b-a,
riga_bus_15,30949,1601,"Dārziņi",1,217390,riga_bus_15_b-a,
riga_bus_15,30949,1602,"Dārziņi",1,217392,riga_bus_15_b-a,
riga_bus_15,30949,1603,"Dārziņi",1,217389,riga_bus_15_b-a,
riga_bus_15,30949,1604,"Dārziņi",1,217386,riga_bus_15_b-a,
riga_bus_15,30949,1605,"Dārziņi",1,217393,riga_bus_15_b-a,
riga_bus_15,30949,1606,"Dārziņi",1,217391,riga_bus_15_b-a,
riga_bus_15,30949,1607,"Dārziņi",1,217394,riga_bus_15_b-a,
riga_bus_15,30949,1608,"Dārziņi",1,217388,riga_bus_15_b-a,
riga_bus_15,30949,1609,"Dārziņi",1,217385,riga_bus_15_b-a,
riga_bus_15,30949,1610,"Dārziņi",1,217387,riga_bus_15_b-a,
riga_bus_15,30949,1611,"Dārziņi",1,217390,riga_bus_15_b-a,
riga_bus_15,30949,1612,"Dārziņi",1,217392,riga_bus_15_b-a,
riga_bus_15,30949,1613,"Dārziņi",1,217389,riga_bus_15_b-a,
riga_bus_15,30949,1614,"Dārziņi",1,217386,riga_bus_15_b-a,
riga_bus_15,30949,1615,"Dārziņi",1,217393,riga_bus_15_b-a,
riga_bus_15,30949,1616,"Dārziņi",1,217394,riga_bus_15_b-a,
riga_bus_15,30949,1617,"Dārziņi",1,217385,riga_bus_15_b-a,
riga_bus_15,30949,1618,"Dārziņi",1,217390,riga_bus_15_b-a,
riga_bus_15,30949,1619,"Dārziņi",1,217392,riga_bus_15_b-a,
riga_bus_15,30949,1620,"Dārziņi",1,217389,riga_bus_15_b-a,
riga_bus_15,30949,1621,"Dārziņi",1,217386,riga_bus_15_b-a,
riga_bus_15,30949,1622,"Dārziņi",1,217393,riga_bus_15_b-a,
riga_bus_15,30949,1623,"Dārziņi",1,217394,riga_bus_15_b-a,
riga_bus_15,30949,1624,"Dārziņi",1,217385,riga_bus_15_b-a,
riga_bus_15,30949,1625,"Dārziņi",1,217390,riga_bus_15_b-a,
riga_bus_15,30949,1626,"Dārziņi",1,217392,riga_bus_15_b-a,
riga_bus_15,30949,1627,"Dārziņi",1,217389,riga_bus_15_b-a,
riga_bus_15,30949,1628,"Dārziņi",1,217391,riga_bus_15_b-a,
riga_bus_15,30949,1629,"Dārziņi",1,217386,riga_bus_15_b-a,
riga_bus_15,30949,1630,"Dārziņi",1,217393,riga_bus_15_b-a,
riga_bus_15,30949,1631,"Dārziņi",1,217394,riga_bus_15_b-a,
riga_bus_15,30949,1632,"Dārziņi",1,217388,riga_bus_15_b-a,
riga_bus_15,30949,1633,"Dārziņi",1,217385,riga_bus_15_b-a,
riga_bus_15,30949,1634,"Dārziņi",1,217387,riga_bus_15_b-a,
riga_bus_15,30949,1635,"Dārziņi",1,217390,riga_bus_15_b-a,
riga_bus_15,30949,1636,"Dārziņi",1,217392,riga_bus_15_b-a,
riga_bus_15,30949,1637,"Dārziņi",1,217389,riga_bus_15_b-a,
riga_bus_15,30949,1638,"Dārziņi",1,217391,riga_bus_15_b-a,
riga_bus_15,30949,1639,"Dārziņi",1,217386,riga_bus_15_b-a,
riga_bus_15,30949,1640,"Dārziņi",1,217393,riga_bus_15_b-a,
riga_bus_15,30949,1641,"Dārziņi",1,217394,riga_bus_15_b-a,
riga_bus_15,30949,1642,"Dārziņi",1,217385,riga_bus_15_b-a,
riga_bus_15,30949,1643,"Dārziņi",1,217390,riga_bus_15_b-a,
riga_bus_15,30949,1644,"Dārziņi",1,217392,riga_bus_15_b-a,
riga_bus_15,30949,1645,"Dārziņi",1,217386,riga_bus_15_b-a,
riga_bus_15,30949,1646,"Dārziņi",1,217393,riga_bus_15_b-a,
riga_bus_15,30949,1647,"Dārziņi",1,217385,riga_bus_15_b-a,
riga_bus_15,30950,1648,"Dārziņi",1,217397,riga_bus_15_b-a,
riga_bus_16,31393,1649,"Papīrfabrika ""Jugla""",0,220196,riga_bus_16_a-b,
riga_bus_16,31393,1650,"Papīrfabrika ""Jugla""",0,220197,riga_bus_16_a-b,
riga_bus_16,31393,1651,"Papīrfabrika ""Jugla""",0,220197,riga_bus_16_a-b,
riga_bus_16,31393,1652,"Mucenieki",0,220197,riga_bus_16_a-b_67,
riga_bus_16,31393,1653,"Mucenieki",0,220197,riga_bus_16_a-b_67,
riga_bus_16,31393,1654,"Mucenieki",0,220198,riga_bus_16_a-b_67,
riga_bus_16,31393,1655,"Mucenieki",0,220199,riga_bus_16_a-b_67,
riga_bus_16,31393,1656,"Mucenieki",0,220196,riga_bus_16_a-b_67,
riga_bus_16,31393,1657,"Mucenieki",0,220197,riga_bus_16_a-b_67,
riga_bus_16,31393,1658,"Mucenieki",0,220199,riga_bus_16_a-b_67,
riga_bus_16,31393,1659,"Mucenieki",0,220199,riga_bus_16_a-b_67,
riga_bus_16,31393,1660,"Mucenieki",0,220199,riga_bus_16_a-b_67,
riga_bus_16,31393,1661,"Mucenieki",0,220199,riga_bus_16_a-b_67,
riga_bus_16,30953,1662,"Mucenieki",0,217408,riga_bus_16_a-b_67,
riga_bus_16,30953,1663,"Mucenieki",0,217408,riga_bus_16_a-b_67,
riga_bus_16,30953,1664,"Mucenieki",0,217408,riga_bus_16_a-b_67,
riga_bus_16,30953,1665,"Mucenieki",0,217408,riga_bus_16_a-b_67,
riga_bus_16,30953,1666,"Mucenieki",0,217408,riga_bus_16_a-b_67,
riga_bus_16,30953,1667,"Mucenieki",0,217408,riga_bus_16_a-b_67,
riga_bus_16,30953,1668,"Mucenieki",0,217408,riga_bus_16_a-b_67,
riga_bus_16,31393,1669,"Sunīši",0,220199,riga_bus_16_a-b2,
riga_bus_16,31393,1670,"Sunīši",0,220196,riga_bus_16_a-b2,
riga_bus_16,31393,1671,"Sunīši",0,220198,riga_bus_16_a-b2,
riga_bus_16,31393,1672,"Sunīši",0,220199,riga_bus_16_a-b2,
riga_bus_16,31393,1673,"Sunīši",0,220197,riga_bus_16_a-b2,
riga_bus_16,31393,1674,"Sunīši",0,220198,riga_bus_16_a-b2,
riga_bus_16,31393,1675,"Sunīši",0,220198,riga_bus_16_a-b2,
riga_bus_16,31393,1676,"Sunīši",0,220197,riga_bus_16_a-b2,
riga_bus_16,31393,1677,"Sunīši",0,220198,riga_bus_16_a-b2,
riga_bus_16,31393,1678,"Sunīši",0,220198,riga_bus_16_a-b2,
riga_bus_16,31393,1679,"Sunīši",0,220199,riga_bus_16_a-b2,
riga_bus_16,30953,1680,"Sunīši",0,217409,riga_bus_16_a-b2,
riga_bus_16,30953,1681,"Sunīši",0,217408,riga_bus_16_a-b2,
riga_bus_16,30953,1682,"Sunīši",0,217409,riga_bus_16_a-b2,
riga_bus_16,30953,1683,"Sunīši",0,217409,riga_bus_16_a-b2,
riga_bus_16,30953,1684,"Sunīši",0,217409,riga_bus_16_a-b2,
riga_bus_16,30953,1685,"Sunīši",0,217409,riga_bus_16_a-b2,
riga_bus_16,30953,1686,"Sunīši",0,217409,riga_bus_16_a-b2,
riga_bus_16,30953,1687,"Sunīši",0,217409,riga_bus_16_a-b2,
riga_bus_16,30953,1688,"Sunīši",0,217409,riga_bus_16_a-b2,
riga_bus_16,31393,1689,"Sunīši",0,220198,riga_bus_16_a-c3-b2,
riga_bus_16,31393,1690,"Sunīši",0,220197,riga_bus_16_a-c3-b2,
riga_bus_16,31393,1691,"Abrenes iela",1,220196,riga_bus_16_b-a,
riga_bus_16,31393,1692,"Abrenes iela",1,220197,riga_bus_16_b-a,
riga_bus_16,31393,1693,"Abrenes iela",1,220197,riga_bus_16_b-a,
riga_bus_16,31393,1694,"Abrenes iela",1,220196,riga_bus_16_b-a_67,
riga_bus_16,31393,1695,"Abrenes iela",1,220197,riga_bus_16_b-a_67,
riga_bus_16,31393,1696,"Abrenes iela",1,220197,riga_bus_16_b-a_67,
riga_bus_16,31393,1697,"Abrenes iela",1,220198,riga_bus_16_b-a_67,
riga_bus_16,31393,1698,"Abrenes iela",1,220199,riga_bus_16_b-a_67,
riga_bus_16,31393,1699,"Abrenes iela",1,220196,riga_bus_16_b-a_67,
riga_bus_16,31393,1700,"Abrenes iela",1,220197,riga_bus_16_b-a_67,
riga_bus_16,31393,1701,"Abrenes iela",1,220199,riga_bus_16_b-a_67,
riga_bus_16,31393,1702,"Abrenes iela",1,220199,riga_bus_16_b-a_67,
riga_bus_16,31393,1703,"Abrenes iela",1,220199,riga_bus_16_b-a_67,
riga_bus_16,31393,1704,"Abrenes iela",1,220199,riga_bus_16_b-a_67,
riga_bus_16,30953,1705,"Abrenes iela",1,217408,riga_bus_16_b-a_67,
riga_bus_16,30953,1706,"Abrenes iela",1,217408,riga_bus_16_b-a_67,
riga_bus_16,30953,1707,"Abrenes iela",1,217408,riga_bus_16_b-a_67,
riga_bus_16,30953,1708,"Abrenes iela",1,217408,riga_bus_16_b-a_67,
riga_bus_16,30953,1709,"Abrenes iela",1,217408,riga_bus_16_b-a_67,
riga_bus_16,30953,1710,"Abrenes iela",1,217408,riga_bus_16_b-a_67,
riga_bus_16,30953,1711,"Abrenes iela",1,217408,riga_bus_16_b-a_67,
riga_bus_16,31393,1712,"Abrenes iela",1,220198,riga_bus_16_b2-a,
riga_bus_16,31393,1713,"Abrenes iela",1,220198,riga_bus_16_b2-a,
riga_bus_16,31393,1714,"Abrenes iela",1,220199,riga_bus_16_b2-a,
riga_bus_16,31393,1715,"Abrenes iela",1,220197,riga_bus_16_b2-a,
riga_bus_16,31393,1716,"Abrenes iela",1,220198,riga_bus_16_b2-a,
riga_bus_16,31393,1717,"Abrenes iela",1,220198,riga_bus_16_b2-a,
riga_bus_16,31393,1718,"Abrenes iela",1,220197,riga_bus_16_b2-a,
riga_bus_16,31393,1719,"Abrenes iela",1,220198,riga_bus_16_b2-a,
riga_bus_16,31393,1720,"Abrenes iela",1,220197,riga_bus_16_b2-a,
riga_bus_16,31393,1721,"Abrenes iela",1,220198,riga_bus_16_b2-a,
riga_bus_16,31393,1722,"Abrenes iela",1,220198,riga_bus_16_b2-a,
riga_bus_16,30953,1723,"Abrenes iela",1,217409,riga_bus_16_b2-a,
riga_bus_16,30953,1724,"Abrenes iela",1,217408,riga_bus_16_b2-a,
riga_bus_16,30953,1725,"Abrenes iela",1,217409,riga_bus_16_b2-a,
riga_bus_16,30953,1726,"Abrenes iela",1,217409,riga_bus_16_b2-a,
riga_bus_16,30953,1727,"Abrenes iela",1,217409,riga_bus_16_b2-a,
riga_bus_16,30953,1728,"Abrenes iela",1,217409,riga_bus_16_b2-a,
riga_bus_16,30953,1729,"Abrenes iela",1,217409,riga_bus_16_b2-a,
riga_bus_16,30953,1730,"Abrenes iela",1,217409,riga_bus_16_b2-a,
riga_bus_16,30953,1731,"Abrenes iela",1,217409,riga_bus_16_b2-a,
riga_bus_16,31393,1732,"Abrenes iela",1,220199,riga_bus_16_b2-c3-a,
riga_bus_16,31393,1733,"Abrenes iela",1,220196,riga_bus_16_b2-c3-a,
riga_bus_18,29857,1734,"Dārziņi",0,211775,riga_bus_18_a-b,
riga_bus_18,29857,1735,"Dārziņi",0,211776,riga_bus_18_a-b,
riga_bus_18,29857,1736,"Dārziņi",0,211775,riga_bus_18_a-b,
riga_bus_18,29857,1737,"Dārziņi",0,211776,riga_bus_18_a-b,
riga_bus_18,29857,1738,"Dārziņi",0,211775,riga_bus_18_a-b,
riga_bus_18,29857,1739,"Dārziņi",0,211776,riga_bus_18_a-b,
riga_bus_18,29857,1740,"Dārziņi",0,211775,riga_bus_18_a-b,
riga_bus_18,29857,1741,"Dārziņi",0,211776,riga_bus_18_a-b,
riga_bus_18,29857,1742,"Dārziņi",0,211777,riga_bus_18_a-b,
riga_bus_18,29857,1743,"Dārziņi",0,211776,riga_bus_18_a-b,
riga_bus_18,29857,1744,"Dārziņi",0,211777,riga_bus_18_a-b,
riga_bus_18,29857,1745,"Dārziņi",0,211776,riga_bus_18_a-b,
riga_bus_18,29857,1746,"Dārziņi",0,211777,riga_bus_18_a-b,
riga_bus_18,29857,1747,"Dārziņi",0,211776,riga_bus_18_a-b,
riga_bus_18,29857,1748,"Dārziņi",0,211777,riga_bus_18_a-b,
riga_bus_18,29857,1749,"Dārziņi",0,211776,riga_bus_18_a-b,
riga_bus_18,29857,1750,"Dārziņi",0,211777,riga_bus_18_a-b,
riga_bus_18,29857,1751,"Dārziņi",0,211776,riga_bus_18_a-b,
riga_bus_18,29856,1752,"Dārziņi",0,211771,riga_bus_18_a-b,
riga_bus_18,29856,1753,"Dārziņi",0,211772,riga_bus_18_a-b,
riga_bus_18,29856,1754,"Dārziņi",0,211773,riga_bus_18_a-b,
riga_bus_18,29856,1755,"Dārziņi",0,211771,riga_bus_18_a-b,
riga_bus_18,29856,1756,"Dārziņi",0,211772,riga_bus_18_a-b,
riga_bus_18,29856,1757,"Dārziņi",0,211773,riga_bus_18_a-b,
riga_bus_18,29856,1758,"Dārziņi",0,211771,riga_bus_18_a-b,
riga_bus_18,29856,1759,"Dārziņi",0,211772,riga_bus_18_a-b,
riga_bus_18,29856,1760,"Dārziņi",0,211773,riga_bus_18_a-b,
riga_bus_18,29856,1761,"Dārziņi",0,211771,riga_bus_18_a-b,
riga_bus_18,29856,1762,"Dārziņi",0,211772,riga_bus_18_a-b,
riga_bus_18,29856,1763,"Dārziņi",0,211773,riga_bus_18_a-b,
riga_bus_18,29856,1764,"Dārziņi",0,211774,riga_bus_18_a-b,
riga_bus_18,29856,1765,"Dārziņi",0,211772,riga_bus_18_a-b,
riga_bus_18,29856,1766,"Dārziņi",0,211773,riga_bus_18_a-b,
riga_bus_18,29856,1767,"Dārziņi",0,211774,riga_bus_18_a-b,
riga_bus_18,29856,1768,"Dārziņi",0,211772,riga_bus_18_a-b,
riga_bus_18,29856,1769,"Dārziņi",0,211773,riga_bus_18_a-b,
riga_bus_18,29856,1770,"Dārziņi",0,211774,riga_bus_18_a-b,
riga_bus_18,29856,1771,"Dārziņi",0,211772,riga_bus_18_a-b,
riga_bus_18,29856,1772,"Dārziņi",0,211773,riga_bus_18_a-b,
riga_bus_18,29856,1773,"Dārziņi",0,211774,riga_bus_18_a-b,
riga_bus_18,29856,1774,"Dārziņi",0,211772,riga_bus_18_a-b,
riga_bus_18,29856,1775,"Dārziņi",0,211773,riga_bus_18_a-b,
riga_bus_18,29856,1776,"Dārziņi",0,211774,riga_bus_18_a-b,
riga_bus_18,29856,1777,"Dārziņi",0,211772,riga_bus_18_a-b,
riga_bus_18,29856,1778,"Dārziņi",0,211773,riga_bus_18_a-b,
riga_bus_18,29857,1779,"Abrenes iela",1,211776,riga_bus_18_b-a,
riga_bus_18,29857,1780,"Abrenes iela",1,211775,riga_bus_18_b-a,
riga_bus_18,29857,1781,"Abrenes iela",1,211776,riga_bus_18_b-a,
riga_bus_18,29857,1782,"Abrenes iela",1,211775,riga_bus_18_b-a,
riga_bus_18,29857,1783,"Abrenes iela",1,211776,riga_bus_18_b-a,
riga_bus_18,29857,1784,"Abrenes iela",1,211775,riga_bus_18_b-a,
riga_bus_18,29857,1785,"Abrenes iela",1,211776,riga_bus_18_b-a,
riga_bus_18,29857,1786,"Abrenes iela",1,211775,riga_bus_18_b-a,
riga_bus_18,29857,1787,"Abrenes iela",1,211776,riga_bus_18_b-a,
riga_bus_18,29857,1788,"Abrenes iela",1,211777,riga_bus_18_b-a,
riga_bus_18,29857,1789,"Abrenes iela",1,211776,riga_bus_18_b-a,
riga_bus_18,29857,1790,"Abrenes iela",1,211777,riga_bus_18_b-a,
riga_bus_18,29857,1791,"Abrenes iela",1,211776,riga_bus_18_b-a,
riga_bus_18,29857,1792,"Abrenes iela",1,211777,riga_bus_18_b-a,
riga_bus_18,29857,1793,"Abrenes iela",1,211776,riga_bus_18_b-a,
riga_bus_18,29857,1794,"Abrenes iela",1,211777,riga_bus_18_b-a,
riga_bus_18,29857,1795,"Abrenes iela",1,211776,riga_bus_18_b-a,
riga_bus_18,29857,1796,"Abrenes iela",1,211777,riga_bus_18_b-a,
riga_bus_18,29856,1797,"Abrenes iela",1,211772,riga_bus_18_b-a,
riga_bus_18,29856,1798,"Abrenes iela",1,211773,riga_bus_18_b-a,
riga_bus_18,29856,1799,"Abrenes iela",1,211771,riga_bus_18_b-a,
riga_bus_18,29856,1800,"Abrenes iela",1,211772,riga_bus_18_b-a,
riga_bus_18,29856,1801,"Abrenes iela",1,211773,riga_bus_18_b-a,
riga_bus_18,29856,1802,"Abrenes iela",1,211771,riga_bus_18_b-a,
riga_bus_18,29856,1803,"Abrenes iela",1,211772,riga_bus_18_b-a,
riga_bus_18,29856,1804,"Abrenes iela",1,211773,riga_bus_18_b-a,
riga_bus_18,29856,1805,"Abrenes iela",1,211771,riga_bus_18_b-a,
riga_bus_18,29856,1806,"Abrenes iela",1,211772,riga_bus_18_b-a,
riga_bus_18,29856,1807,"Abrenes iela",1,211773,riga_bus_18_b-a,
riga_bus_18,29856,1808,"Abrenes iela",1,211771,riga_bus_18_b-a,
riga_bus_18,29856,1809,"Abrenes iela",1,211772,riga_bus_18_b-a,
riga_bus_18,29856,1810,"Abrenes iela",1,211773,riga_bus_18_b-a,
riga_bus_18,29856,1811,"Abrenes iela",1,211774,riga_bus_18_b-a,
riga_bus_18,29856,1812,"Abrenes iela",1,211772,riga_bus_18_b-a,
riga_bus_18,29856,1813,"Abrenes iela",1,211773,riga_bus_18_b-a,
riga_bus_18,29856,1814,"Abrenes iela",1,211774,riga_bus_18_b-a,
riga_bus_18,29856,1815,"Abrenes iela",1,211772,riga_bus_18_b-a,
riga_bus_18,29856,1816,"Abrenes iela",1,211773,riga_bus_18_b-a,
riga_bus_18,29856,1817,"Abrenes iela",1,211774,riga_bus_18_b-a,
riga_bus_18,29856,1818,"Abrenes iela",1,211772,riga_bus_18_b-a,
riga_bus_18,29856,1819,"Abrenes iela",1,211773,riga_bus_18_b-a,
riga_bus_18,29856,1820,"Abrenes iela",1,211774,riga_bus_18_b-a,
riga_bus_18,29856,1821,"Abrenes iela",1,211772,riga_bus_18_b-a,
riga_bus_18,29856,1822,"Abrenes iela",1,211773,riga_bus_18_b-a,
riga_bus_20,30914,1823,"Pļavnieku kapi",0,217248,riga_bus_20_a-b,
riga_bus_20,30914,1824,"Pļavnieku kapi",0,217247,riga_bus_20_a-b,
riga_bus_20,30914,1825,"Pļavnieku kapi",0,217248,riga_bus_20_a-b,
riga_bus_20,30914,1826,"Pļavnieku kapi",0,217247,riga_bus_20_a-b,
riga_bus_20,30914,1827,"Pļavnieku kapi",0,217248,riga_bus_20_a-b,
riga_bus_20,30914,1828,"Pļavnieku kapi",0,217247,riga_bus_20_a-b,
riga_bus_20,30914,1829,"Pļavnieku kapi",0,217248,riga_bus_20_a-b,
riga_bus_20,30914,1830,"Pļavnieku kapi",0,217247,riga_bus_20_a-b,
riga_bus_20,30914,1831,"Pļavnieku kapi",0,217249,riga_bus_20_a-b,
riga_bus_20,30914,1832,"Pļavnieku kapi",0,217250,riga_bus_20_a-b,
riga_bus_20,30914,1833,"Pļavnieku kapi",0,217249,riga_bus_20_a-b,
riga_bus_20,30914,1834,"Pļavnieku kapi",0,217250,riga_bus_20_a-b,
riga_bus_20,30914,1835,"Pļavnieku kapi",0,217249,riga_bus_20_a-b,
riga_bus_20,30914,1836,"Pļavnieku kapi",0,217250,riga_bus_20_a-b,
riga_bus_20,30914,1837,"Pļavnieku kapi",0,217249,riga_bus_20_a-b,
riga_bus_20,30914,1838,"Pļavnieku kapi",0,217250,riga_bus_20_a-b,
riga_bus_20,30914,1839,"Pļavnieku kapi",0,217249,riga_bus_20_a-b,
riga_bus_20,30915,1840,"Pļavnieku kapi",0,217251,riga_bus_20_a-b,
riga_bus_20,30915,1841,"Pļavnieku kapi",0,217251,riga_bus_20_a-b,
riga_bus_20,30915,1842,"Pļavnieku kapi",0,217251,riga_bus_20_a-b,
riga_bus_20,30915,1843,"Pļavnieku kapi",0,217251,riga_bus_20_a-b,
riga_bus_20,30915,1844,"Pļavnieku kapi",0,217251,riga_bus_20_a-b,
riga_bus_20,30915,1845,"Pļavnieku kapi",0,217252,riga_bus_20_a-b,
riga_bus_20,30915,1846,"Pļavnieku kapi",0,217252,riga_bus_20_a-b,
riga_bus_20,30915,1847,"Pļavnieku kapi",0,217252,riga_bus_20_a-b,
riga_bus_20,30915,1848,"Pļavnieku kapi",0,217252,riga_bus_20_a-b,
riga_bus_20,30914,1849,"Pētersala",1,217248,riga_bus_20_b-a,
riga_bus_20,30914,1850,"Pētersala",1,217247,riga_bus_20_b-a,
riga_bus_20,30914,1851,"Pētersala",1,217248,riga_bus_20_b-a,
riga_bus_20,30914,1852,"Pētersala",1,217247,riga_bus_20_b-a,
riga_bus_20,30914,1853,"Pētersala",1,217248,riga_bus_20_b-a,
riga_bus_20,30914,1854,"Pētersala",1,217247,riga_bus_20_b-a,
riga_bus_20,30914,1855,"Pētersala",1,217248,riga_bus_20_b-a,
riga_bus_20,30914,1856,"Pētersala",1,217247,riga_bus_20_b-a,
riga_bus_20,30914,1857,"Pētersala",1,217248,riga_bus_20_b-a,
riga_bus_20,30914,1858,"Pētersala",1,217250,riga_bus_20_b-a,
riga_bus_20,30914,1859,"Pētersala",1,217249,riga_bus_20_b-a,
riga_bus_20,30914,1860,"Pētersala",1,217250,riga_bus_20_b-a,
riga_bus_20,30914,1861,"Pētersala",1,217249,riga_bus_20_b-a,
riga_bus_20,30914,1862,"Pētersala",1,217250,riga_bus_20_b-a,
riga_bus_20,30914,1863,"Pētersala",1,217249,riga_bus_20_b-a,
riga_bus_20,30914,1864,"Pētersala",1,217250,riga_bus_20_b-a,
riga_bus_20,30914,1865,"Pētersala",1,217249,riga_bus_20_b-a,
riga_bus_20,30915,1866,"Pētersala",1,217251,riga_bus_20_b-a,
riga_bus_20,30915,1867,"Pētersala",1,217251,riga_bus_20_b-a,
riga_bus_20,30915,1868,"Pētersala",1,217251,riga_bus_20_b-a,
riga_bus_20,30915,1869,"Pētersala",1,217251,riga_bus_20_b-a,
riga_bus_20,30915,1870,"Pētersala",1,217251,riga_bus_20_b-a,
riga_bus_20,30915,1871,"Pētersala",1,217252,riga_bus_20_b-a,
riga_bus_20,30915,1872,"Pētersala",1,217252,riga_bus_20_b-a,
riga_bus_20,30915,1873,"Pētersala",1,217252,riga_bus_20_b-a,
riga_bus_20,30915,1874,"Pētersala",1,217252,riga_bus_20_b-a,
riga_bus_21,31364,1875,"Jugla",0,220027,riga_bus_21_a-b,
riga_bus_21,31364,1876,"Jugla",0,220029,riga_bus_21_a-b,
riga_bus_21,31364,1877,"Jugla",0,220022,riga_bus_21_a-b,
riga_bus_21,31364,1878,"Jugla",0,220023,riga_bus_21_a-b,
riga_bus_21,31364,1879,"Jugla",0,220026,riga_bus_21_a-b,
riga_bus_21,31364,1880,"Jugla",0,220024,riga_bus_21_a-b,
riga_bus_21,31364,1881,"Jugla",0,220032,riga_bus_21_a-b,
riga_bus_21,31364,1882,"Jugla",0,220021,riga_bus_21_a-b,
riga_bus_21,31364,1883,"Jugla",0,220025,riga_bus_21_a-b,
riga_bus_21,31364,1884,"Jugla",0,220028,riga_bus_21_a-b,
riga_bus_21,31364,1885,"Jugla",0,220030,riga_bus_21_a-b,
riga_bus_21,31364,1886,"Jugla",0,220027,riga_bus_21_a-b,
riga_bus_21,31364,1887,"Jugla",0,220031,riga_bus_21_a-b,
riga_bus_21,31364,1888,"Jugla",0,220029,riga_bus_21_a-b,
riga_bus_21,31364,1889,"Jugla",0,220022,riga_bus_21_a-b,
riga_bus_21,31364,1890,"Jugla",0,220023,riga_bus_21_a-b,
riga_bus_21,31364,1891,"Jugla",0,220026,riga_bus_21_a-b,
riga_bus_21,31364,1892,"Jugla",0,220032,riga_bus_21_a-b,
riga_bus_21,31364,1893,"Jugla",0,220021,riga_bus_21_a-b,
riga_bus_21,31364,1894,"Jugla",0,220025,riga_bus_21_a-b,
riga_bus_21,31364,1895,"Jugla",0,220030,riga_bus_21_a-b,
riga_bus_21,31364,1896,"Jugla",0,220027,riga_bus_21_a-b,
riga_bus_21,31364,1897,"Jugla",0,220029,riga_bus_21_a-b,
riga_bus_21,31364,1898,"Jugla",0,220022,riga_bus_21_a-b,
riga_bus_21,31364,1899,"Jugla",0,220023,riga_bus_21_a-b,
riga_bus_21,31364,1900,"Jugla",0,220026,riga_bus_21_a-b,
riga_bus_21,31364,1901,"Jugla",0,220032,riga_bus_21_a-b,
riga_bus_21,31364,1902,"Jugla",0,220021,riga_bus_21_a-b,
riga_bus_21,31364,1903,"Jugla",0,220025,riga_bus_21_a-b,
